customer_id,name,gender,age,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,categorized_job_title
3615,Junia Napton,Female,39.0,IT,Mass Customer,N,Yes,8.0,Healthcare & Therapy
3616,Vale Dagnan,Male,16.0,Property,High Net Worth,N,No,2.0,Engineering & Technical Roles
3617,Jessa Milnthorpe,Female,27.0,Manufacturing,Mass Customer,N,Yes,3.0,Engineering & Technical Roles
3618,Evyn Rouby,Male,51.0,Retail,Affluent Customer,N,Yes,19.0,Science & Research
3619,Myranda Cridland,Female,21.0,Unknown,Mass Customer,N,Yes,1.0,Administrative Roles
3620,Gerry Ackhurst,Male,26.0,Retail,Mass Customer,N,No,5.0,IT & Software Roles
3621,Umeko Hearfield,Female,42.0,Health,High Net Worth,N,No,15.0,IT & Software Roles
3622,Anetta Brosenius,Female,34.0,Financial Services,Mass Customer,N,No,2.0,Finance & Accounting
3623,Oren Barwack,Male,33.0,Manufacturing,Affluent Customer,N,Yes,15.0,Engineering & Technical Roles
3624,Lenka  ,Female,33.0,Financial Services,Mass Customer,N,Yes,7.0,Management & Leadership Roles
3625,Cammie Rubinfeld,Female,64.0,Manufacturing,High Net Worth,N,Yes,18.0,Management & Leadership Roles
3626,Cora Hince,Female,39.0,Financial Services,Mass Customer,N,Yes,12.0,Management & Leadership Roles
3627,Loren Pischof,Male,56.0,Health,High Net Worth,N,Yes,14.0,Education & Teaching
3628,Sharron Gaynes,Female,43.0,Financial Services,Mass Customer,N,Yes,14.0,Finance & Accounting
3629,Vale Starcks,Female,41.0,Health,High Net Worth,N,No,22.0,Marketing & Media
3630,Jeni Heymes,Female,39.0,Property,Affluent Customer,N,Yes,8.0,Finance & Accounting
3631,Mignonne Barwood,Female,55.0,IT,High Net Worth,N,Yes,16.0,Administrative Roles
3632,Elena Sandys,Female,27.0,Unknown,Mass Customer,N,No,9.0,Education & Teaching
3633,Donavon Ainsby,Male,34.0,Health,Mass Customer,N,No,5.0,Science & Research
3634,Clemence Kornas,Female,54.0,Unknown,High Net Worth,N,Yes,15.0,Healthcare & Therapy
3635,Elset  ,Female,40.0,Retail,High Net Worth,N,No,9.0,Management & Leadership Roles
3636,Trudi Bickerstasse,Female,47.0,Financial Services,Mass Customer,N,Yes,18.0,Management & Leadership Roles
3637,Luigi Edgeworth,Male,60.0,Manufacturing,Affluent Customer,N,Yes,11.0,unknown
3638,Fifi Dorrins,Female,21.0,Manufacturing,Mass Customer,N,No,6.0,Education & Teaching
3639,Megan Perrygo,Female,43.0,Health,High Net Worth,N,No,15.0,Science & Research
3640,Merralee Forman,Female,32.0,Unknown,Mass Customer,N,No,10.0,Science & Research
3641,Wolfie Hoyes,Male,42.0,Manufacturing,Affluent Customer,N,No,12.0,Engineering & Technical Roles
3642,Ardith Portigall,Female,55.0,Unknown,Affluent Customer,N,Yes,8.0,unknown
3643,Bettye Dumberrill,Female,46.0,Unknown,Mass Customer,N,No,15.0,IT & Software Roles
3644,Peder Frotton,Male,49.0,Financial Services,High Net Worth,N,Yes,17.0,Administrative Roles
3645,Cozmo Rylstone,Male,56.0,Manufacturing,High Net Worth,N,No,14.0,Engineering & Technical Roles
3646,Allene Pauly,Female,36.0,Health,Mass Customer,N,No,4.0,Marketing & Media
3647,Carlyle Frape,Male,46.0,Unknown,Affluent Customer,N,No,4.0,Administrative Roles
3648,Tracie Bartolomeoni,Female,63.0,Financial Services,Mass Customer,N,No,5.0,Administrative Roles
3649,Jayne Gawthrope,Female,40.0,Property,Mass Customer,N,Yes,12.0,Administrative Roles
3650,Darrelle Rosas,Female,18.0,IT,Mass Customer,N,Yes,2.0,Administrative Roles
3651,Baxie  ,Male,18.0,Manufacturing,Mass Customer,N,No,2.0,Administrative Roles
3652,Aldrich Camble,Male,62.0,Health,High Net Worth,N,Yes,17.0,Healthcare & Therapy
3653,Devlen Perrett,Male,27.0,Unknown,Mass Customer,N,Yes,8.0,Science & Research
3654,Kenyon Paddefield,Unknown,40.040122668029646,Manufacturing,Mass Customer,N,No,10.65704063378482,Engineering & Technical Roles
3655,Waldemar Mostin,Male,43.0,Unknown,Mass Customer,N,Yes,19.0,unknown
3656,Talia Sidnell,Female,41.0,Property,Mass Customer,N,Yes,3.0,unknown
3657,Wyatan Rogeon,Male,56.0,Unknown,High Net Worth,N,No,8.0,unknown
3658,Bo Vell,Male,55.0,Entertainment,Mass Customer,N,Yes,9.0,unknown
3659,Farra Catto,Female,41.0,Financial Services,High Net Worth,N,No,10.0,Management & Leadership Roles
3660,Gradeigh Hothersall,Male,36.0,Financial Services,Mass Customer,N,No,7.0,Administrative Roles
3661,Tadeas Shitliff,Male,52.0,Manufacturing,Mass Customer,N,Yes,7.0,Science & Research
3662,Pippo Cator,Male,40.0,Retail,Mass Customer,N,No,15.0,Marketing & Media
3663,Hermy Casement,Male,19.0,Unknown,Affluent Customer,N,No,1.0,Administrative Roles
3664,Faina Czaja,Female,27.0,Manufacturing,Mass Customer,N,Yes,7.0,Engineering & Technical Roles
3665,Toma Klaaasen,Female,28.0,Health,Mass Customer,N,No,6.0,Healthcare & Therapy
3666,Mathew Marousek,Male,60.0,Health,High Net Worth,N,No,10.0,Science & Research
3667,Nettie Goghin,Female,34.0,Retail,Mass Customer,N,Yes,8.0,Marketing & Media
3668,Katlin Ragsdale,Female,62.0,Property,Mass Customer,N,Yes,6.0,IT & Software Roles
3669,Maynard Isaq,Male,40.0,Manufacturing,Affluent Customer,N,No,18.0,Engineering & Technical Roles
3670,Leupold Bernardini,Male,40.0,Financial Services,Affluent Customer,N,Yes,17.0,unknown
3671,Crystie Deshorts,Female,26.0,Unknown,Affluent Customer,N,No,7.0,IT & Software Roles
3672,Werner Yglesias,Male,30.0,IT,Mass Customer,N,Yes,13.0,unknown
3673,Tobin Fucher,Male,38.0,Manufacturing,Mass Customer,N,Yes,11.0,unknown
3674,Rodger Gores,Male,19.0,Property,Mass Customer,N,No,3.0,Finance & Accounting
3675,Samuele Heller,Male,18.0,Property,Affluent Customer,N,Yes,1.0,Administrative Roles
3676,Derk Willingale,Male,52.0,Health,Affluent Customer,N,No,11.0,Healthcare & Therapy
3677,Bartel Fonteyne,Male,31.0,Financial Services,Mass Customer,N,Yes,20.0,Finance & Accounting
3678,Tonya Worthington,Female,48.0,Manufacturing,Mass Customer,N,No,19.0,Engineering & Technical Roles
3679,Murielle Klimkov,Female,25.0,Unknown,High Net Worth,N,No,6.0,IT & Software Roles
3680,Sawyere Onele,Male,34.0,Retail,High Net Worth,N,No,3.0,Finance & Accounting
3681,Doll Benedicto,Female,55.0,Property,Mass Customer,N,Yes,20.0,Marketing & Media
3682,Dukie Asson,Male,39.0,Financial Services,Mass Customer,N,Yes,11.0,Engineering & Technical Roles
3683,Lorain Maliphant,Female,60.0,Unknown,Mass Customer,N,Yes,11.0,Engineering & Technical Roles
3684,Jeffie Mortell,Male,43.0,Health,High Net Worth,N,Yes,4.0,Science & Research
3685,Solomon Ruffles,Male,28.0,Financial Services,Affluent Customer,N,Yes,16.0,Administrative Roles
3686,Shirley Siss,Female,41.0,Financial Services,High Net Worth,N,Yes,15.0,unknown
3687,Jessie Wards,Male,46.0,Manufacturing,Mass Customer,N,Yes,14.0,Engineering & Technical Roles
3688,Fritz Le Merchant,Male,23.0,IT,Affluent Customer,N,Yes,5.0,Administrative Roles
3689,Orel Joncic,Female,50.0,Health,Mass Customer,N,Yes,7.0,unknown
3690,Sheela Nutton,Female,60.0,Manufacturing,Mass Customer,N,No,17.0,Engineering & Technical Roles
3691,Mathew Seid,Male,44.0,Retail,Affluent Customer,N,No,11.0,Science & Research
3692,Linea Kubica,Female,56.0,Unknown,High Net Worth,N,Yes,6.0,Management & Leadership Roles
3693,Brenna Raft,Female,32.0,Manufacturing,Affluent Customer,N,Yes,21.0,unknown
3694,Antoni MacAllister,Male,33.0,Health,Mass Customer,N,Yes,10.0,unknown
3695,Lem Clamp,Male,39.0,Entertainment,Affluent Customer,N,Yes,3.0,Administrative Roles
3696,Orlan Dunning,Male,55.0,Financial Services,High Net Worth,N,No,15.0,Finance & Accounting
3697,Zebedee Christal,Male,39.0,Unknown,Mass Customer,N,Yes,8.0,Administrative Roles
3698,Devon Baudic,Female,22.0,Manufacturing,Mass Customer,N,No,4.0,Engineering & Technical Roles
3699,Lillian Somerfield,Female,27.0,Manufacturing,Mass Customer,N,No,5.0,Administrative Roles
3700,Lazar Restall,Male,46.0,Entertainment,Mass Customer,N,No,19.0,Education & Teaching
3701,Anstice Dunsmuir,Female,43.0,Unknown,Affluent Customer,N,No,9.0,Administrative Roles
3702,Floyd Meharry,Male,24.0,Health,Mass Customer,N,No,10.0,Science & Research
3703,Kelvin Oldford,Male,44.0,Property,Affluent Customer,N,No,9.0,Education & Teaching
3704,Haslett Ropars,Male,42.0,Health,High Net Worth,N,Yes,6.0,Healthcare & Therapy
3705,Tedmund Clawsley,Male,46.0,Manufacturing,Mass Customer,N,Yes,15.0,unknown
3706,Darby Jellett,Male,51.0,Argiculture,Affluent Customer,N,Yes,10.0,Administrative Roles
3707,Marten Posnette,Male,24.0,Retail,Mass Customer,N,Yes,4.0,Marketing & Media
3708,Lois Laskey,Female,54.0,Financial Services,Mass Customer,N,No,19.0,Management & Leadership Roles
3709,Lilly Roubay,Female,62.0,Health,Mass Customer,N,No,8.0,Engineering & Technical Roles
3710,Sallyann Stangoe,Female,43.0,Unknown,Mass Customer,N,No,13.0,Administrative Roles
3711,Ellene Scinelli,Female,56.0,Manufacturing,Affluent Customer,N,Yes,9.0,Education & Teaching
3712,Esmeralda Klousner,Female,60.0,Financial Services,Mass Customer,N,No,19.0,Administrative Roles
3713,Cynthy Snoad,Female,24.0,Telecommunications,High Net Worth,N,Yes,8.0,unknown
3714,Lemuel Gerram,Male,55.0,Manufacturing,Mass Customer,N,No,6.0,Management & Leadership Roles
3715,Willow Rusbridge,Female,43.0,Argiculture,High Net Worth,N,Yes,10.0,IT & Software Roles
3716,Kari Bamlett,Female,19.0,Retail,Affluent Customer,N,No,1.0,unknown
3717,Arlin Woollacott,Male,59.0,Financial Services,Mass Customer,N,Yes,18.0,Finance & Accounting
3718,Damiano  ,Unknown,40.040122668029646,IT,Mass Customer,N,Yes,10.65704063378482,Science & Research
3719,Dorette Attridge,Female,61.0,Retail,Mass Customer,N,No,6.0,Marketing & Media
3720,Adelice Tams,Female,45.0,Unknown,Mass Customer,N,No,15.0,unknown
3721,Merrili Potticary,Female,23.0,Financial Services,Mass Customer,N,Yes,7.0,Engineering & Technical Roles
3722,Merilee Hammerson,Female,42.0,Retail,Mass Customer,N,No,7.0,unknown
3723,Justine Pirt,Female,24.0,Financial Services,High Net Worth,N,No,7.0,Finance & Accounting
3724,Griffith Minor,Male,41.0,IT,Affluent Customer,N,No,9.0,unknown
3725,Elisha Venny,Male,47.0,Unknown,Mass Customer,N,Yes,5.0,Administrative Roles
3726,Ange Austick,Female,41.0,Property,Mass Customer,N,No,19.0,Engineering & Technical Roles
3727,Eba Youle,Unknown,40.040122668029646,IT,Mass Customer,N,No,10.65704063378482,Administrative Roles
3728,Chanda Garmons,Female,31.0,Property,Affluent Customer,N,Yes,21.0,IT & Software Roles
3729,Armand McNish,Male,57.0,Financial Services,Mass Customer,N,No,19.0,Finance & Accounting
3730,Joann Clemson,Female,57.0,Manufacturing,Affluent Customer,N,No,6.0,Marketing & Media
3731,Jandy Rodgers,Female,26.0,Unknown,Mass Customer,N,No,8.0,Engineering & Technical Roles
3732,Shawn De Hooge,Female,25.0,Manufacturing,Mass Customer,N,No,2.0,Science & Research
3733,Shelden Rodenburg,Male,40.0,Unknown,Mass Customer,N,No,11.0,unknown
3734,Trixi Wickes,Female,41.0,Manufacturing,Mass Customer,N,No,21.0,IT & Software Roles
3735,Cchaddie Heffron,Male,56.0,Entertainment,Mass Customer,N,No,15.0,Engineering & Technical Roles
3736,Charles Brounfield,Male,25.0,Argiculture,Mass Customer,N,Yes,10.0,Management & Leadership Roles
3737,Elyssa De Witt,Female,36.0,Manufacturing,Affluent Customer,N,No,8.0,Engineering & Technical Roles
3738,Lucila Smalls,Female,58.0,Financial Services,High Net Worth,N,Yes,19.0,Education & Teaching
3739,Gates Nelthorpe,Female,26.0,IT,High Net Worth,N,No,5.0,Science & Research
3740,Rania Poulter,Female,38.0,Health,Mass Customer,N,No,8.0,Healthcare & Therapy
3741,Mollee Jeavons,Female,47.0,Unknown,Affluent Customer,N,Yes,16.0,Healthcare & Therapy
3742,Veda Faill,Female,56.0,Property,High Net Worth,N,Yes,16.0,Marketing & Media
3743,Riki Aimable,Female,31.0,Property,Mass Customer,N,No,22.0,Finance & Accounting
3744,Franchot Loeber,Male,37.0,Financial Services,Mass Customer,N,Yes,9.0,unknown
3745,Randy Duligall,Female,40.0,Health,Mass Customer,N,Yes,20.0,Healthcare & Therapy
3746,Thaddeus McLurg,Male,56.0,Unknown,Affluent Customer,N,Yes,16.0,IT & Software Roles
3747,Valerye Yukhtin,Female,27.0,Manufacturing,Mass Customer,N,Yes,10.0,IT & Software Roles
3748,Maurise Beal,Male,62.0,Unknown,Affluent Customer,N,Yes,18.0,Science & Research
3749,Blondelle Swynley,Female,16.0,IT,Affluent Customer,N,No,1.0,unknown
3750,Yanaton Beacom,Male,45.0,Manufacturing,Affluent Customer,N,Yes,6.0,Engineering & Technical Roles
3751,Millicent Nacci,Female,39.0,Unknown,Affluent Customer,N,Yes,13.0,Science & Research
3752,Peta Nunes Nabarro,Female,56.0,Argiculture,Affluent Customer,N,Yes,16.0,Administrative Roles
3753,Ebony Peagrim,Female,20.0,Manufacturing,Mass Customer,N,No,3.0,Administrative Roles
3754,Emmy MacGibbon,Female,56.0,Telecommunications,Mass Customer,N,No,19.0,unknown
3755,Stephen Garnar,Male,23.0,Financial Services,High Net Worth,N,Yes,7.0,Engineering & Technical Roles
3756,Barry  ,Male,40.0,Unknown,Affluent Customer,N,No,10.0,unknown
3757,Hyacinthia Crain,Female,18.0,Unknown,Affluent Customer,N,No,2.0,Administrative Roles
3758,Naomi Whiles,Female,58.0,Telecommunications,Mass Customer,N,Yes,12.0,Administrative Roles
3759,Sue Batstone,Female,22.0,Property,Mass Customer,N,Yes,4.0,IT & Software Roles
3760,Bryana Vennart,Female,41.0,Financial Services,Mass Customer,N,No,18.0,unknown
3761,Zarla Seyers,Female,44.0,Telecommunications,Mass Customer,N,Yes,13.0,Science & Research
3762,Marinna Ors,Female,50.0,Property,Mass Customer,N,No,14.0,unknown
3763,Law Jore,Male,36.0,Unknown,Affluent Customer,N,Yes,20.0,Healthcare & Therapy
3764,Nonie Newson,Female,60.0,Financial Services,Mass Customer,N,Yes,15.0,Management & Leadership Roles
3765,Bobbe Lomaz,Female,54.0,Property,Mass Customer,N,No,18.0,Engineering & Technical Roles
3766,Marcos Algar,Male,47.0,Financial Services,Mass Customer,N,Yes,19.0,IT & Software Roles
3767,Man Bigglestone,Male,35.0,Unknown,High Net Worth,N,No,16.0,IT & Software Roles
3768,Christina Grevatt,Female,46.0,Financial Services,Mass Customer,N,Yes,14.0,Finance & Accounting
3769,Kerry Wooldridge,Male,24.0,Health,High Net Worth,N,Yes,5.0,IT & Software Roles
3770,Caddric Ruddiforth,Male,29.0,Argiculture,Mass Customer,N,No,17.0,Administrative Roles
3771,Pippy Matysiak,Female,43.0,Manufacturing,Mass Customer,N,No,17.0,Engineering & Technical Roles
3772,Anselma Rennie,Female,18.0,Manufacturing,Mass Customer,N,Yes,2.0,Administrative Roles
3773,Wadsworth Ruselin,Male,41.0,Unknown,Affluent Customer,N,Yes,18.0,Finance & Accounting
3774,Elizabeth Christy,Female,19.0,Property,High Net Worth,N,No,2.0,Science & Research
3775,Avie Cleator,Female,32.0,Health,Affluent Customer,N,No,8.0,unknown
3776,Kennie Baszniak,Male,40.0,Retail,Mass Customer,N,Yes,19.0,Administrative Roles
3777,Letty Giacobelli,Female,48.0,Financial Services,High Net Worth,N,Yes,6.0,Management & Leadership Roles
3778,Ilaire Redborn,Male,46.0,Health,High Net Worth,N,No,10.0,Healthcare & Therapy
3779,Ulick Daspar,Unknown,40.040122668029646,IT,Affluent Customer,N,No,10.65704063378482,unknown
3780,Mitchel Bellefant,Male,24.0,Financial Services,High Net Worth,N,No,8.0,IT & Software Roles
3781,Karalee Hosten,Female,56.0,Retail,Mass Customer,N,Yes,12.0,Marketing & Media
3782,Elijah Drillot,Male,44.0,Financial Services,Mass Customer,N,No,11.0,Science & Research
3783,Eachelle Girardey,Female,43.0,Financial Services,Mass Customer,N,No,7.0,Finance & Accounting
3784,Davie Moscon,Male,34.0,Financial Services,High Net Worth,N,No,13.0,unknown
3785,Fernande Jahan,Female,48.0,Financial Services,Affluent Customer,N,No,14.0,Finance & Accounting
3786,Barnie Blenkensop,Male,32.0,Unknown,High Net Worth,N,No,22.0,IT & Software Roles
3787,Mariejeanne Kelling,Female,52.0,Manufacturing,High Net Worth,N,No,6.0,IT & Software Roles
3788,Wilie Glanton,Female,55.0,Financial Services,Mass Customer,N,No,18.0,Science & Research
3789,Conn Westberg,Male,61.0,Manufacturing,Mass Customer,N,Yes,6.0,Engineering & Technical Roles
3790,Kurtis Morson,Male,58.0,Retail,Mass Customer,Y,Yes,9.0,Marketing & Media
3791,Bertrand Sissons,Male,24.0,Health,Affluent Customer,N,No,6.0,Healthcare & Therapy
3792,Ingunna Loxston,Female,41.0,Financial Services,Affluent Customer,N,Yes,5.0,Management & Leadership Roles
3793,Shannen Pitcock,Female,60.0,Unknown,Affluent Customer,N,Yes,15.0,Engineering & Technical Roles
3794,Dorrie Paige,Female,23.0,IT,Mass Customer,N,No,2.0,unknown
3795,Taylor Dollimore,Male,61.0,Argiculture,High Net Worth,N,Yes,5.0,IT & Software Roles
3796,Morgen Sieghart,Male,52.0,Financial Services,Mass Customer,N,Yes,9.0,Administrative Roles
3797,Kriste Oldall,Female,38.0,Health,Affluent Customer,N,Yes,4.0,Healthcare & Therapy
3798,Yorker Dennison,Male,49.0,Manufacturing,Mass Customer,N,Yes,17.0,unknown
3799,Violetta Monnery,Female,46.0,Property,High Net Worth,N,No,18.0,Finance & Accounting
3800,Morena Ayer,Female,37.0,Unknown,High Net Worth,N,No,15.0,Science & Research
3801,Auberta Andrault,Female,46.0,Health,Mass Customer,N,Yes,17.0,Science & Research
3802,Leila Elcombe,Female,47.0,Telecommunications,High Net Worth,N,Yes,5.0,Engineering & Technical Roles
3803,Josepha Finder,Female,56.0,Health,Mass Customer,N,Yes,11.0,Healthcare & Therapy
3804,Andria Keays,Female,31.0,Manufacturing,Mass Customer,N,Yes,4.0,unknown
3805,Margaret McSperrin,Female,40.0,Property,Affluent Customer,N,No,4.0,Engineering & Technical Roles
3806,Ado Gailor,Male,63.0,Property,Mass Customer,N,No,7.0,unknown
3807,Bibby Goman,Female,41.0,Retail,Mass Customer,N,No,21.0,IT & Software Roles
3808,Cal Wilber,Male,48.0,Manufacturing,Mass Customer,N,Yes,11.0,Administrative Roles
3809,Angelita Itzcovichch,Female,62.0,Manufacturing,Affluent Customer,N,No,11.0,Management & Leadership Roles
3810,Cacilie Grimoldby,Female,43.0,Health,Affluent Customer,N,No,5.0,Science & Research
3811,Etta Leele,Female,20.0,Financial Services,High Net Worth,N,No,4.0,unknown
3812,Sophie Druhan,Female,40.0,Retail,Mass Customer,N,Yes,12.0,Management & Leadership Roles
3813,Skelly Caudell,Male,38.0,IT,Mass Customer,N,Yes,6.0,Administrative Roles
3814,Constancia Gebbe,Female,34.0,Financial Services,Mass Customer,N,Yes,11.0,Management & Leadership Roles
3815,Jayson Gasparro,Male,36.0,Entertainment,Mass Customer,N,Yes,5.0,Science & Research
3816,Farra Klimkiewich,Female,48.0,Property,Mass Customer,N,Yes,18.0,Healthcare & Therapy
3817,Tuckie  ,Male,60.0,Manufacturing,High Net Worth,N,No,13.0,Management & Leadership Roles
3818,Erny Andryushin,Male,53.0,Retail,Mass Customer,N,Yes,7.0,Marketing & Media
3819,Alvan Phillput,Male,39.0,Unknown,High Net Worth,N,No,3.0,Administrative Roles
3820,Maren Ruske,Female,37.0,IT,Mass Customer,N,No,17.0,Management & Leadership Roles
3821,Cassandra Cescotti,Female,29.0,Manufacturing,Affluent Customer,N,No,14.0,Management & Leadership Roles
3822,Conny Speechley,Male,58.0,Manufacturing,High Net Worth,N,Yes,18.0,unknown
3823,Corabel Todd,Female,53.0,Retail,Affluent Customer,N,No,4.0,Finance & Accounting
3824,Giffard Stollman,Male,23.0,Property,Mass Customer,N,No,3.0,unknown
3825,Cinda Rounds,Female,39.0,Health,Mass Customer,N,No,11.0,Administrative Roles
3826,Marlow Balffye,Male,39.0,Health,Mass Customer,N,No,7.0,unknown
3827,Cherida Whyffen,Female,41.0,Retail,Affluent Customer,N,No,8.0,unknown
3828,Tessy Beefon,Female,25.0,Health,Mass Customer,N,No,6.0,Healthcare & Therapy
3829,Cornie Hillhouse,Male,37.0,Unknown,Mass Customer,N,Yes,15.0,Administrative Roles
3830,Jareb Filippucci,Male,63.0,Retail,High Net Worth,N,No,8.0,Marketing & Media
3831,Kory Mabson,Male,46.0,Entertainment,Affluent Customer,N,Yes,6.0,Science & Research
3832,Sarajane Mortimer,Female,44.0,Financial Services,High Net Worth,N,No,9.0,Healthcare & Therapy
3833,Jamie Staziker,Female,32.0,Manufacturing,Mass Customer,N,No,16.0,Administrative Roles
3834,Bianca Ricket,Female,45.0,Financial Services,Mass Customer,N,Yes,11.0,Finance & Accounting
3835,Jorgan Crosoer,Male,58.0,Unknown,Affluent Customer,N,No,16.0,Administrative Roles
3836,Jolee Stearndale,Female,22.0,Manufacturing,Affluent Customer,N,Yes,7.0,Engineering & Technical Roles
3837,Alysa McDiarmid,Female,27.0,Unknown,Mass Customer,N,Yes,17.0,Education & Teaching
3838,Mil Clemitt,Female,30.0,Financial Services,Affluent Customer,N,Yes,4.0,Marketing & Media
3839,Wallie Christauffour,Female,25.0,Manufacturing,High Net Worth,N,Yes,2.0,Marketing & Media
3840,Marc Torrans,Male,55.0,Unknown,High Net Worth,N,No,5.0,unknown
3841,Barnebas Munro,Male,27.0,Manufacturing,Affluent Customer,N,No,10.0,IT & Software Roles
3842,Van Durnell,Male,46.0,Unknown,Mass Customer,N,Yes,12.0,Administrative Roles
